Wavenumber [cm-1],Raman Intensity
2927.94,1348.02
2929.33,1349.19
2930.72,1348.77
2932.11,1348.37
2933.5,1346.34
2934.88,1344.43
2936.27,1341.72
2937.65,1337.63
2939.04,1333.23
2940.42,1327.54
2941.8,1322.15
2943.18,1315.87
2944.57,1308.86
2945.95,1301.24
2947.33,1292.52
2948.71,1282.44
2950.09,1272.29
2951.46,1260.32
2952.84,1247.53
2954.22,1234.6
2955.6,1222.46
2956.97,1209.24
2958.35,1194.85
2959.72,1180.8
2961.09,1165.17
2962.47,1149.07
2963.84,1133.32
2965.21,1116.87
2966.58,1099.52
2967.95,1081.86
2969.32,1065.72
2970.69,1048.08
2972.06,1030.99
2973.43,1014.31
2974.8,996.8
2976.16,978.95
2977.53,961.16
2978.89,942.91
2980.26,926.04
2981.62,909.63
2982.98,893.2
2984.35,876.66
2985.71,858.83
2987.07,842.11
2988.43,825.24
2989.79,808.75
2991.15,791.65
2992.51,775.29
2993.87,759.41
2995.22,743.64
2996.58,728.33
2997.94,712.03
2999.29,695.59
3000.65,679.52
3002,664.25
3003.36,649.32
3004.71,634.69
3006.06,620.72
3007.41,606.96
3008.76,594.25
3010.11,581.39
3011.46,567.54
3012.81,554.69
3014.16,542.06
3015.51,529.68
3016.85,518.2
3018.2,507.81
3019.55,497.5
3020.89,488.37
3022.24,479.5
3023.58,471.08
3024.92,462.57
3026.27,454.63
3027.61,447.12
3028.95,440.11
3030.29,434.1
3031.63,428.59
3032.97,423.22
3034.31,418.25
3035.65,413.87
3036.98,408.63
3038.32,403.9
3039.66,399.8
3040.99,396.22
3042.33,392.07
3043.66,388.3
3044.99,385.12
3046.33,382.53
3047.66,379.23
3048.99,376.67
3050.32,373.35
3051.65,370.14
3052.98,367.33
3054.31,364.58
3055.64,362.33
3056.96,358.94
3058.29,355.69
3059.62,353.36
3060.94,350.4
3062.27,347.72
3063.59,344.5
3064.92,340.78
3066.24,338.07
3067.56,335.13
3068.88,332.2
3070.21,329.61
3071.53,326.24
3072.85,322.7
3074.17,319.41
3075.48,315.76
3076.8,312.97
3078.12,309.78
3079.44,305.9
3080.75,302.33
3082.07,298.73
3083.38,294.99
3084.7,290.93
3086.01,287.28
3087.32,284.11
3088.64,280.85
3089.95,277.45
3091.26,274.22
3092.57,271.11
3093.88,267.45
3095.19,263.33
3096.5,260.8
3097.8,257.67
3099.11,254.3
3100.42,252.01
3101.72,249.81
3103.03,246.93
3104.33,244.8
3105.64,242.02
3106.94,239.92
3108.24,237.71
3109.54,234.68
3110.84,233.68
3112.15,231.41
3113.45,229.08
3114.75,227.47
3116.04,225.67
3117.34,223.93
3118.64,222.55
3119.94,220.86
3121.23,219.07
3122.53,217.12
3123.82,215.24
3125.12,214.72
3126.41,213.16
3127.7,212.07
3129,211.03
3130.29,209.1
3131.58,208.07
3132.87,207.35
3134.16,206
3135.45,204.59
3136.74,203.39
3138.03,202.46
3139.31,201.48
3140.6,200.34
3141.89,199.15
3143.17,198.07
3144.46,196.92
3145.74,195.67
3147.02,194.51
3148.31,193.99
3149.59,192.22
3150.87,191.5
3152.15,190.61
3153.43,188.88
3154.71,187.82
3155.99,186.77
3157.27,185.93
3158.55,185.49
3159.82,184.91
3161.1,184.33
3162.38,183.48
3163.65,182.43
3164.93,181.8
3166.2,180.61
3167.47,180.02
3168.75,179.4
3170.02,178.67
3171.29,178.42
3172.56,177.91
3173.83,177.69
3175.1,177.79
3176.37,176.8
3177.64,175.68
3178.91,174.52
3180.17,173.11
3181.44,171.87
3182.7,172.26
3183.97,171.4
3185.23,171.1
3186.5,170.92
3187.76,170.11
3189.02,169.89
3190.29,168.81
3191.55,162.33
3192.81,196.33
3194.07,175
3195.33,172.33
3196.59,181.33
3197.85,156.33
3199.1,174
3200.36,177.67
3201.62,141.67
3202.87,173
3204.13,136
3205.38,143
3206.63,146.67
3207.89,183.67
3209.14,159.33
3210.39,180.33
3211.64,158.33
3212.89,142.33
3214.14,162.33
3215.39,125.33
