Wavenumber [cm-1],Raman Intensity
2948.71,364.2
2950.09,357.36
2951.46,350.21
2952.84,342.64
2954.22,335.91
2955.6,329.33
2956.97,322.91
2958.35,316.93
2959.72,310.09
2961.09,304.47
2962.47,298.88
2963.84,292.25
2965.21,286.33
2966.58,280.45
2967.95,275.41
2969.32,271.02
2970.69,265.97
2972.06,261.69
2973.43,257.24
2974.8,252.38
2976.16,248.98
2977.53,245.32
2978.89,240.09
2980.26,236.81
2981.62,233.42
2982.98,229.68
2984.35,226.48
2985.71,223.41
2987.07,220.29
2988.43,217.24
2989.79,213.58
2991.15,209.76
2992.51,206.83
2993.87,204.07
2995.22,202.41
2996.58,200.46
2997.94,197.16
2999.29,194.45
3000.65,192.91
3002,190.51
3003.36,188.09
3004.71,185.47
3006.06,183.02
3007.41,180.56
3008.76,179.19
3010.11,177.6
3011.46,176.13
3012.81,174.02
3014.16,172.03
3015.51,170.61
3016.85,168.17
3018.2,166.5
3019.55,165.46
3020.89,164.14
3022.24,163.41
3023.58,161.41
3024.92,159.25
3026.27,157.79
3027.61,155.79
3028.95,154.63
3030.29,153.54
3031.63,150.47
3032.97,148.79
3034.31,147.71
3035.65,146.69
3036.98,145.33
3038.32,143.66
3039.66,141.54
3040.99,139.15
3042.33,137.61
3043.66,136.02
3044.99,134.72
3046.33,133.49
3047.66,132.05
3048.99,131.08
3050.32,129.26
3051.65,127.17
3052.98,126.32
3054.31,125.06
3055.64,123.33
3056.96,121.69
3058.29,120.01
3059.62,119.84
3060.94,119.31
3062.27,118.7
3063.59,117.65
3064.92,115.93
3066.24,114.36
3067.56,112.92
3068.88,111.81
3070.21,110.8
3071.53,110.26
3072.85,108.85
3074.17,108.11
3075.48,106.75
3076.8,104.59
3078.12,103.82
3079.44,102.98
3080.75,101.5
3082.07,100.03
3083.38,98.05
3084.7,95.8
3086.01,95.68
3087.32,95.3
3088.64,94.42
3089.95,93.58
3091.26,92.27
3092.57,91.14
3093.88,90.87
3095.19,89.72
3096.5,88.7
3097.8,86.54
3099.11,85.17
3100.42,85.77
3101.72,85.9
3103.03,85.02
3104.33,84.08
3105.64,83.23
3106.94,81.66
3108.24,80.49
3109.54,79.54
3110.84,78.91
3112.15,77.98
3113.45,76.51
3114.75,75.79
3116.04,74.7
3117.34,73.61
3118.64,72.66
3119.94,71.71
3121.23,71.28
3122.53,69.99
3123.82,68.2
3125.12,66.57
3126.41,65.69
3127.7,64.72
3129,64.23
3130.29,63.33
3131.58,62.41
3132.87,61.63
3134.16,60.86
3135.45,59.9
3136.74,58.87
3138.03,59.07
3139.31,57.6
3140.6,56.06
3141.89,55.07
3143.17,53.6
3144.46,52.71
3145.74,51.8
3147.02,51.23
3148.31,50.53
3149.59,49.47
3150.87,49.5
3152.15,49.48
3153.43,47.5
3154.71,46.4
3155.99,45.5
3157.27,44.82
3158.55,44.8
3159.82,44.76
3161.1,43.93
3162.38,43.1
3163.65,42.47
3164.93,41.63
3166.2,40.66
3167.47,39.62
3168.75,38.6
3170.02,38.37
3171.29,37.79
3172.56,37.56
3173.83,36.62
3175.1,35.71
3176.37,34.5
3177.64,33.78
3178.91,32.64
3180.17,32.11
3181.44,31.1
3182.7,31.68
3183.97,31.27
3185.23,30.13
3186.5,29.01
3187.76,28.54
3189.02,27.96
3190.29,27.49
3191.55,32.33
3192.81,34.33
3194.07,17.67
3195.33,40.33
3196.59,20
3197.85,32.67
3199.1,24.33
3200.36,9.33
3201.62,2.67
3202.87,12.33
3204.13,5.67
3205.38,39.33
3206.63,14.67
3207.89,43.67
3209.14,29.33
3210.39,7
3211.64,6
3212.89,21.33
3214.14,4
3215.39,30.67
