Wavenumber [cm-1],Raman Intensity
2752.07,927.38
2753.54,922.89
2755.01,918.79
2756.48,914.11
2757.95,908.24
2759.42,903.25
2760.88,898.22
2762.35,893.64
2763.82,889.73
2765.28,885.61
2766.75,882.63
2768.21,877.8
2769.67,873.17
2771.14,869.82
2772.6,865.54
2774.06,861.31
2775.52,857.7
2776.98,853
2778.44,848.39
2779.9,844.82
2781.35,840.41
2782.81,837.64
2784.27,833.6
2785.72,828.9
2787.18,825.22
2788.63,820.22
2790.09,816.78
2791.54,812.88
2792.99,808.24
2794.45,804.06
2795.9,800.1
2797.35,796.26
2798.8,792.16
2800.25,788.41
2801.69,784.28
2803.14,780.18
2804.59,776.11
2806.04,773.13
2807.48,770.59
2808.93,766.89
2810.37,763.8
2811.81,760.21
2813.26,756.55
2814.7,753.22
2816.14,750.28
2817.58,747.91
2819.02,745.96
2820.46,742.36
2821.9,739.21
2823.34,736.86
2824.78,734.25
2826.22,730.79
2827.65,727.83
2829.09,724.28
2830.52,721.15
2831.96,718.7
2833.39,715.89
2834.82,713.62
2836.26,711.88
2837.69,709.57
2839.12,706.37
2840.55,704.06
2841.98,701.04
2843.41,699.11
2844.84,696.72
2846.27,694.55
2847.69,693.48
2849.12,691.21
2850.55,689.58
2851.97,688.71
2853.39,686.47
2854.82,684.41
2856.24,681.41
2857.66,680.03
2859.09,678.69
2860.51,677.61
2861.93,676.38
2863.35,674.46
2864.77,672.65
2866.19,670.54
2867.6,669.21
2869.02,667.41
2870.44,665.84
2871.85,664.4
2873.27,660.98
2874.68,659.69
2876.1,657.67
2877.51,656.44
2878.92,656.07
2880.33,654.49
2881.74,652.49
2883.16,650.46
2884.57,648.26
2885.97,646.94
2887.38,645.8
2888.79,643.56
2890.2,642.72
2891.6,641.94
2893.01,640.22
2894.42,639.19
2895.82,637.66
2897.22,636.26
2898.63,635.04
2900.03,634.02
2901.43,633.2
2902.83,633.28
2904.23,632.1
2905.63,630.75
2907.03,630.11
2908.43,629.11
2909.83,627.5
2911.23,626.7
2912.62,626.01
2914.02,626.5
2915.42,625.31
2916.81,623.71
2918.2,622.02
