Wavenumber [cm-1],Raman Intensity
2766.75,2546.13
2768.21,2545.11
2769.67,2538.29
2771.14,2532.53
2772.6,2525.07
2774.06,2518.83
2775.52,2514.94
2776.98,2513.66
2778.44,2508.72
2779.9,2504.67
2781.35,2498.26
2782.81,2491.92
2784.27,2487.56
2785.72,2482.41
2787.18,2478.98
2788.63,2477.96
2790.09,2474.07
2791.54,2474.67
2792.99,2472.15
2794.45,2468.79
2795.9,2466.62
2797.35,2463.41
2798.8,2461.59
2800.25,2455.59
2801.69,2451.2
2803.14,2452.78
2804.59,2451.32
2806.04,2445.47
2807.48,2440
2808.93,2439.81
2810.37,2439.8
2811.81,2439.48
2813.26,2439.28
2814.7,2438.64
2816.14,2438.25
2817.58,2438.85
2819.02,2437.64
2820.46,2442.75
2821.9,2444.2
2823.34,2443.37
2824.78,2446.76
2826.22,2454.48
2827.65,2459.41
2829.09,2463.08
2830.52,2466.87
2831.96,2473.94
2833.39,2479.93
2834.82,2486.03
2836.26,2488.57
2837.69,2496.78
2839.12,2505.77
2840.55,2512.8
2841.98,2522.92
2843.41,2535.1
2844.84,2549.38
2846.27,2559.53
2847.69,2573.09
2849.12,2587.63
2850.55,2601.55
2851.97,2619.45
2853.39,2637.07
2854.82,2657.1
2856.24,2678.67
2857.66,2699.55
2859.09,2722.8
2860.51,2741.83
2861.93,2762.89
2863.35,2783.63
2864.77,2807.41
2866.19,2833.27
2867.6,2859.03
2869.02,2883.75
2870.44,2909.63
2871.85,2935.95
2873.27,2979.58
2874.68,3003.36
2876.1,3032.87
2877.51,3058.91
2878.92,3080.41
2880.33,3102.8
2881.74,3130.44
2883.16,3156.36
2884.57,3177.76
2885.97,3203.37
2887.38,3228.46
2888.79,3255.16
2890.2,3275.93
2891.6,3299.02
2893.01,3324.56
2894.42,3348.87
2895.82,3372.98
2897.22,3395.87
2898.63,3418.39
